asset_name,2022-12-01,2022-12-02,2022-12-05,2022-12-06,2022-12-07,2022-12-08,2022-12-09,2022-12-12,2022-12-13,2022-12-14,2022-12-15,2022-12-16,2022-12-19,2022-12-20,2022-12-21,2022-12-22,2022-12-23,2022-12-27,2022-12-28,2022-12-29,2022-12-30,2023-01-03,2023-01-04,2023-01-05,2023-01-06,2023-01-09,2023-01-10,2023-01-11,2023-01-12,2023-01-13,2023-01-17,2023-01-18,2023-01-19,2023-01-20,2023-01-23,2023-01-24,2023-01-25,2023-01-26,2023-01-27,2023-01-30,2023-01-31,2023-02-01,2023-02-02,2023-02-03,2023-02-06,2023-02-07,2023-02-08,2023-02-09,2023-02-10,2023-02-13,2023-02-14,2023-02-15,2023-02-16,2023-02-17,2023-02-21,2023-02-22,2023-02-23,2023-02-24,2023-02-27,2023-02-28
T ROWE PRICE GROUP INC,0.017453,-0.008498,-0.018887,-0.018604,-0.000659,0.00833,-0.019876,0.00968,0.020498,-0.039605,-0.045708,-0.012862,-0.008958,-0.002009,0.034215,-0.024503,0.007617,-0.00351,-0.023932,0.03007,-0.02039,0.000825,0.020247,-0.028287,0.037705,0.022798,0.020462,0.026195,-0.00582,-0.008865,0.001097,-0.012138,-0.027304,0.033421,0.0073,-0.010028,-0.00715,-0.017661,0.014924,-0.024336,0.026529,0.030652,0.072559,-0.022757,-0.026149,0.01061,-0.028426,-0.02718,0.004956,0.031797,-0.00379,0.009347,-0.024174,-0.002939,-0.046324,-0.008832,0.003831,-0.022191,0.012618,0.006544
GENUINE PARTS CO,0.013446,0.012872,-0.012602,-0.012222,0.001095,0.015148,-0.018154,-0.001317,-0.021811,0.005785,-0.001787,-0.010909,-0.005316,-0.001365,0.013267,-0.016689,0.009029,0.004078,-0.011845,0.000285,-0.009872,-0.021324,0.012544,-0.0196,0.013466,-0.002517,-0.003873,-0.003476,-0.001241,0.003611,-0.006016,-0.013884,-0.029061,0.002293,0.005935,0.016841,0.006226,0.009131,-0.012203,0.004038,0.007263,0.004469,0.012932,-0.014407,0.005288,-0.001241,0.0029,-0.001239,0.022393,0.015892,0.004665,0.017383,-0.00295,0.005526,-0.032197,-0.002466,0.033638,-0.005229,-0.002684,-0.008299
TRADE DESK INC,-0.004411,0.049701,-0.066985,-0.06668,0.006744,0.015491,-0.01443,0.029492,0.055262,-0.019253,-0.081665,-0.013467,-0.04377,0.055744,-0.000429,-0.03586,-0.000445,-0.023619,-0.01141,0.04663,-0.011248,-0.018068,0.006588,-0.038818,-0.007044,0.040199,0.019323,0.055085,-0.012894,0.007066,0.000851,-0.029531,-0.031086,0.029598,0.03555,0.009112,0.02289,0.021351,0.044221,-0.052551,0.030069,0.031755,0.089849,-0.068585,-0.014313,0.006878,-0.018027,-0.036135,-0.023857,-0.001232,0.026527,0.328125,-0.048718,-0.04392,-0.058872,-0.005991,-0.002836,-0.022756,0.002001,0.015977
HARTFORD FINANCIAL SVCS GRP INC,-0.00969,0.002777,-0.015295,0.004821,-0.006397,0.00389,-0.002806,0.005091,0.010131,-0.007522,-0.016753,0.003516,-0.007411,0.016155,0.015631,-0.008419,0.00995,0.006305,-0.012139,0.009249,-0.007201,-0.00633,0.019509,0.003385,0.023612,-0.025982,-0.008458,-0.002887,0.003554,0.005639,-0.00939,-0.01119,-0.010651,0.009958,0.014257,0.003547,0.009163,0.007653,-0.013517,-0.001044,0.013847,-0.020358,-0.021044,0.004568,0.006286,0.013557,0.000131,0.000656,0.011661,0.016449,-0.011468,0.002836,-0.003985,0.012389,-0.013639,-0.002972,0.000778,0.009843,-0.001667,0.005653
EQUIFAX INC,0.024725,-0.004302,-0.038236,0.001962,-0.001134,0.021874,-0.003181,0.006128,0.04178,-0.019376,-0.025326,-0.029877,-0.003804,-0.005074,0.035857,-0.014212,0.007775,-0.007102,-0.021303,0.034648,-0.012348,0.020323,0.031769,-0.031817,0.032913,9.8e-05,0.001759,0.041561,0.012552,0.0037,-0.00424,0.007127,-0.000781,0.024098,-0.00247,-0.00072,-0.030093,0.008732,0.004881,-0.004078,0.022314,0.010891,0.026845,-0.020204,-0.016726,0.00324,-0.012246,-0.061172,-0.002757,0.037544,0.000748,0.020882,-0.025305,-0.006009,-0.035519,0.007164,-0.003459,-0.021607,-0.002248,0.014222
COUPANG INC,0.021047,-0.013072,-0.087621,0.005025,0.006667,0.001656,-0.001102,-0.017099,-0.015152,-0.014815,-0.057837,-0.007367,0.014224,-0.037195,-0.0019,-0.013325,-0.02701,0.001983,-0.036939,0.00411,0.003411,0.014276,0.047587,0.011516,0.056926,0.06942,0.014549,-0.048538,-0.01971,0.0,0.005322,0.0,-0.047059,0.030247,0.0,-0.016177,-0.020707,0.002488,0.0366,-0.013764,0.024879,0.008881,0.030516,-0.078018,0.019765,-0.003634,-0.006687,-0.03366,-0.008866,-0.013419,0.006477,0.056628,-0.015225,-0.024737,-0.055802,0.003358,0.009371,-0.020557,0.030467,0.019054
FIFTH THIRD BANCORP,-0.016227,-0.014537,-0.065248,-0.021548,0.022643,-0.00455,0.002133,0.011554,-0.009919,-0.019733,-0.011149,-0.010335,0.001582,0.001264,0.009467,0.004376,0.008715,0.012033,-0.002439,0.012836,0.0,-0.005181,0.025123,-0.009862,0.040447,-0.007253,0.007013,-0.004063,0.0169,-0.00745,-0.0153,-0.040751,0.028117,0.028835,0.026004,-0.010138,0.017354,0.007271,0.002221,-0.00831,0.013687,0.013502,0.029092,-0.005548,-0.010627,0.015038,-0.003175,-0.011147,-0.002415,0.007533,-0.006943,-0.00242,-0.01186,0.007911,-0.024087,-0.003605,0.00334,0.007212,-0.00661,0.006376
ATLASSIAN CORP PLC,0.06469,0.006711,-0.052411,-0.064741,0.004001,0.081699,0.011937,0.04704,0.000835,0.041276,-0.024158,0.007044,-0.054937,-0.008263,0.011593,-0.088526,-0.000314,-0.018786,-0.012257,0.051744,-0.007711,-0.016941,-0.000791,-0.05087,0.010919,0.048565,0.039239,0.072791,0.03315,0.010377,0.033176,-0.027336,0.001076,0.059507,-0.020095,-0.018631,0.001516,0.042454,0.037063,-0.044505,0.02982,0.053768,0.071047,-0.071871,0.018133,0.050995,-0.030415,-0.025619,0.00631,0.019335,0.035942,0.030186,-0.067784,-0.034925,-0.02023,0.026279,0.006726,-0.047354,0.012735,-0.001762
EBAY INC,-0.006162,0.000886,-0.027876,-0.013427,-0.004383,0.016682,-0.00547,0.001833,0.0,0.000686,-0.033371,-0.030504,0.008293,-0.00895,0.007566,-0.028101,0.001246,-0.00224,-0.003992,0.047595,-0.008369,0.016397,0.022301,0.000232,0.046636,-0.035247,0.036075,0.03371,-0.003862,-0.003661,0.011025,-0.016891,-0.009569,0.024594,0.021432,-0.020353,0.047976,0.004701,-0.003255,-0.002245,0.012477,0.018182,0.025,-0.019357,-0.013423,0.003801,-0.020132,-0.015663,-0.006406,0.017679,-0.002657,0.017418,-0.01994,-0.008631,-0.007255,-0.000835,-0.052247,-0.006174,0.016197,0.002183
DELTA AIR LINES INC,0.000283,0.009327,0.00224,0.003353,-0.043999,-0.023303,0.008053,0.028698,-0.039977,0.027861,-0.030895,-0.004211,-0.005739,-0.000607,0.023404,-0.022275,0.00729,-0.007841,-0.02766,0.023132,0.003972,-0.007608,0.054584,0.024426,0.022708,0.020539,0.035899,0.002363,0.037192,-0.035354,0.001571,0.003137,-0.000782,0.017731,0.001281,-0.007165,0.014949,-0.004063,-0.012494,-0.00852,0.018229,0.020205,0.000251,-0.00802,0.001516,-0.001261,-0.003789,-0.010903,-0.021533,0.011265,0.012953,-0.002046,-0.018965,0.00209,-0.032847,-0.002426,0.01405,-0.00453,0.012848,0.013214
YUM CHINA HOLDINGS INC,-0.006168,0.012961,-0.00036,0.027943,-0.024904,0.043885,-0.026017,0.009729,0.000526,-0.001051,-0.022261,0.003944,-0.002857,-0.007701,0.010468,0.004286,-0.011382,0.021227,-0.017439,0.002151,-0.022361,0.032388,0.039525,-0.010401,-0.000345,0.016029,0.003732,0.013351,0.002001,0.002164,-0.051819,-0.00578,0.02537,0.015464,0.030288,0.015273,-0.010514,0.017492,-0.000321,-0.011411,0.001626,0.010063,-0.034871,-0.021312,-0.005444,0.033014,-0.006292,0.035494,-0.01561,0.00049,-0.011765,-0.022156,0.020967,0.003809,0.00066,0.015334,-0.021598,-0.030705,0.01113,-0.005419
LENNAR CORP,0.003757,0.001588,-0.010759,-0.0166,0.036089,0.004831,-0.010399,0.00565,0.017865,0.002539,0.038208,-0.022166,-0.022777,-0.012209,0.01764,0.005189,-0.004613,0.000883,-0.024256,0.02452,-0.001875,0.016354,0.017721,0.001816,0.020047,-0.003868,0.013433,0.020814,0.005782,-0.003328,-0.000405,-0.012351,-0.019065,0.010345,0.008688,0.015995,-0.000505,0.013681,0.005899,-0.013816,0.03205,0.022363,0.032381,-0.030255,-0.019845,0.00769,-0.025985,0.000397,0.010211,0.026006,-0.004591,-0.005477,-0.021256,-0.021817,-0.033505,0.006161,0.008198,-0.013484,0.000626,0.008759
CONSTELLATION ENERGY CORP,-0.017166,-0.025723,-0.021512,0.007995,0.013109,-0.006089,-0.018488,0.012929,-0.00044,0.00011,-0.012658,-0.016722,-0.005329,-0.001938,0.023869,-0.025878,0.00813,-0.004543,-0.011753,0.001847,-0.006454,-0.049878,0.018313,-0.011989,0.013227,0.005988,-0.010952,0.012398,0.002734,0.009723,-0.021019,-0.018232,-0.01234,0.02672,0.013735,-0.002733,-0.006078,0.029736,0.008151,-0.048279,0.035922,0.000586,-0.000937,-0.024962,0.000721,0.032068,-0.018504,0.000949,0.028311,-0.004838,-0.00382,-0.000581,-0.004418,-0.012612,-0.049438,-0.031977,0.018252,0.004191,-0.011354,-0.044405
HORMEL FOODS CORP,0.012553,0.001051,-0.009446,-0.007417,0.016652,0.00063,-0.013221,0.003403,-0.011022,-0.003215,-0.017631,-0.000657,-0.003723,-0.005496,0.003758,0.0,0.004845,0.004602,-0.010253,0.003086,0.000879,0.004391,0.00306,0.003487,0.018675,-0.01748,-0.003905,0.019821,-0.006194,-0.003331,0.005423,-0.040777,0.0,0.002699,0.00157,-0.00112,0.003587,0.0,0.002904,-0.00245,0.011836,0.000662,0.0,-0.002206,0.008842,-0.010079,-0.012395,-0.002017,0.009432,0.009344,-0.008376,0.003334,-0.004209,0.017575,-0.005684,-0.001539,-0.003303,-0.003535,-0.006652,-0.009375
VULCAN MATERIALS CO,0.002727,0.00359,-0.029758,-0.005866,0.006463,0.020715,-0.001969,0.009263,0.009721,-0.007153,-0.028819,-0.011769,-0.009878,0.006613,-0.003511,-0.010968,0.006723,0.00274,-0.009051,0.011144,-0.005226,0.005654,0.019705,-0.022888,0.033626,-0.018416,-0.007134,0.032023,-0.008771,0.013163,-0.003439,-0.012051,-0.020459,0.012566,0.00313,-0.006408,0.002075,0.004757,-0.005682,-0.000672,0.02775,0.003055,0.01974,-0.021331,-0.010517,0.014153,0.005376,-0.000324,-0.005187,0.010482,-0.00258,0.053185,-0.051573,0.00151,-0.027633,0.00205,0.009287,0.005861,-0.011163,-0.003745
ALNYLAM PHARMACEUTICALS INC,-0.001541,0.064245,-0.034983,-0.029001,0.053224,0.028877,-0.028066,0.019582,0.004749,-0.012955,-0.019409,0.032916,-0.012029,0.014867,0.015828,-0.007542,-0.006639,-0.023497,-0.00297,0.027761,-0.00168,-0.017084,-0.003125,-0.030834,-0.003013,-0.023467,-0.001001,0.026059,0.020513,0.024756,-0.007642,-0.008215,-0.01402,0.004769,0.004093,-0.010755,0.003989,0.011222,-0.00095,-0.025803,0.004437,-0.006581,0.02152,0.015756,-0.039551,-0.014232,-0.014483,-0.009966,-0.001484,0.032891,0.011559,-0.012494,-0.010131,0.013373,-0.102922,0.006204,-0.024167,-0.032919,0.001212,0.007579
INTERNATIONAL FLAVORS & FRAG INC,0.008694,0.011523,-0.010929,-0.01723,0.030014,-0.0037,-0.004085,-0.010628,0.01046,-0.014921,-0.020259,-0.003672,-0.014063,0.005115,0.018203,-0.007017,0.005711,0.006834,-0.007225,0.020087,-0.002664,0.007631,0.023855,-0.008044,0.025352,0.012363,0.041483,-0.006035,0.002689,0.005536,0.002925,-0.016126,-0.021186,0.000802,0.003026,-0.016504,0.008661,-0.010555,0.011119,-0.005543,0.011058,0.009337,0.028103,-0.028877,-0.00503,0.001774,-0.004603,-0.187478,0.037872,0.015292,-0.002493,0.008539,-0.00826,0.004685,-0.028601,0.017282,-0.005348,-0.01107,0.007782,-0.01407
ALIGN TECHNOLOGY INC,0.025984,-0.016653,-0.052921,-0.009952,0.006934,0.016709,-0.008663,0.032837,0.018307,-0.013949,0.031459,-0.018617,0.002775,0.010012,0.017584,-0.003867,0.000885,0.004517,-0.014712,0.052386,-0.005845,0.006543,0.058178,-0.021413,0.004322,0.031254,0.020117,0.008224,0.006064,0.017743,0.026193,0.003089,-0.042545,0.028396,0.034443,0.004973,-0.002177,0.043121,0.023769,-0.012556,0.014709,0.047455,0.273776,-0.046627,-0.001865,0.007621,-0.029675,-0.04017,-0.017332,0.029923,0.019246,0.020723,-0.036112,-0.029003,-0.040131,-0.004211,0.009051,0.002685,-0.005355,0.015953
FORTIVE CORP,0.005033,0.005155,-0.014947,-0.010265,-0.001804,0.002259,-0.01262,0.019933,0.010891,-0.013282,-0.037242,-0.008234,-0.003603,0.003301,0.019586,-0.017366,0.003284,0.00265,-0.013526,0.020489,-0.007722,0.000311,0.014782,-0.019779,0.025184,0.00412,0.004711,0.01346,0.001045,0.005218,-0.001483,-0.014704,-0.01839,0.005067,0.021696,0.005533,-0.007139,0.002397,0.001345,-0.01164,0.027178,-0.031751,0.029452,0.018729,-0.002027,0.005657,-0.003318,-0.012735,-0.001319,0.015412,-0.002313,0.007534,-0.012079,0.009607,-0.034602,-0.012396,0.015727,-0.001341,-0.00582,0.0006
INGERSOLL RAND INC,0.005929,0.004789,-0.022548,-0.011065,0.001517,0.008521,-0.000188,0.018592,0.023783,-0.014407,-0.038918,-0.015209,-0.014093,0.016252,0.0158,-0.013657,0.005385,0.00593,-0.016163,0.020294,-0.010229,0.014354,0.012264,-0.004846,0.032403,0.011974,0.011653,0.006202,0.010743,0.002439,-0.012689,-0.015845,-0.036136,0.027283,0.009756,0.008767,-0.007627,-0.007507,0.002341,-0.006288,0.012475,-0.006071,0.006288,0.019639,-0.012607,0.016138,0.001396,-0.016382,0.004429,0.012877,0.000174,0.014801,-0.015271,0.003311,-0.020841,0.019156,0.007483,-0.003628,0.012136,-0.004967
WEST PHARMACEUTICAL SERVICES INC,0.031365,0.009627,-0.020094,-0.018585,0.00383,0.000593,0.012626,0.009498,0.044015,-0.033029,-0.026685,-0.046314,0.009421,-0.001928,0.030247,0.002471,-0.000553,0.006805,-0.023191,0.033472,-0.01519,-0.003994,0.02871,-0.030854,-0.005135,0.035398,0.021601,0.022039,-0.01297,0.01052,0.009334,0.005809,0.001061,0.018722,0.017569,-0.021165,0.008284,0.036933,-0.005443,-0.025315,0.014437,0.022553,0.037888,-0.031929,-0.01726,0.015699,-0.026838,0.008903,0.013873,0.008003,0.009989,0.011375,0.14539,-0.01892,-0.02244,-0.003685,0.021208,-0.005705,0.008735,0.013005
RAYMOND JAMES FINANCIAL INC,0.004363,0.014905,-0.025092,-0.000861,-0.018609,-0.002195,-0.00176,0.009871,-0.026706,-0.011119,-0.021944,-0.010291,-0.014988,0.00428,0.010795,-0.00609,0.011877,-0.007545,-0.002628,0.016281,-0.006667,-0.006926,-0.005372,0.016202,0.027319,0.004447,0.002711,0.00748,0.018157,0.01511,0.012635,-0.022135,-0.017305,0.011028,0.022255,0.006798,0.009487,-0.040047,-0.0142,-0.000179,0.009127,-0.005941,-0.02917,0.027934,0.003576,0.014697,-0.004916,-0.020907,0.002973,0.018865,0.00723,-0.003239,0.001317,-0.016225,-0.016582,-0.007162,-0.020727,0.004848,-0.001299,0.007712
VEEVA SYSTEMS INC,0.005568,-0.086302,-0.043796,0.007713,-0.019106,0.0467,-0.00497,-0.003311,0.031235,-0.003899,-0.036195,-0.009594,-0.005824,-0.017097,0.018854,-0.02155,-0.018852,-0.01225,0.012968,0.014107,-0.011031,-0.010906,0.042664,-0.031905,-0.009372,0.00921,0.000745,0.025496,-0.016575,0.010273,-0.003714,-0.020534,-0.012479,0.026347,0.038537,-0.003616,0.012374,-0.001058,0.008589,-0.005308,5.9e-05,0.016535,0.044471,-0.015076,-0.023998,0.026139,-0.013156,-0.0177,-0.02622,0.017971,0.00169,0.018554,-0.011935,-0.01468,-0.005044,0.008253,-0.002982,-0.031727,0.003876,-0.000543
QUANTA SERVICES INC,0.012343,0.008832,-0.014699,-0.008155,-0.008557,0.013485,-0.014437,0.014311,0.015174,-0.00295,-0.047801,-0.010703,-0.006352,0.002107,0.01437,-0.01465,0.011291,-0.001595,-0.018407,0.009765,-0.000841,-0.013263,-0.01465,-0.021508,0.026186,-0.00345,0.006275,0.008458,0.050608,0.004668,-0.001549,-0.026776,-0.005613,0.019165,0.022634,0.013106,-0.017293,0.007858,-0.0004,-0.006,0.020724,0.004468,-0.007784,0.004945,0.001903,0.005566,-0.007879,0.000656,-0.007346,0.019493,-0.000583,0.011673,-0.004359,-0.002704,-0.040026,-0.002018,0.075607,0.00639,0.014069,-0.009208
MONOLITHIC PWR SYS INC,0.000288,0.002984,-0.021268,-0.029862,0.010746,0.047802,0.001946,0.017949,0.021601,-0.015267,-0.055869,-0.016796,-0.021851,-0.003175,0.025512,-0.052861,0.008659,-0.023759,-0.005843,0.040819,0.000538,-0.030146,0.043388,-0.030098,0.058751,0.043571,0.012283,0.023701,0.005713,-0.002953,0.008081,-0.009535,-0.036597,0.037804,0.077254,-0.02189,0.013266,0.019002,-0.01777,-0.041052,0.046465,0.073167,0.035367,-0.037261,-0.014508,0.039895,-0.00988,0.102441,-0.036068,0.019105,0.038172,0.018307,-0.031542,-0.021973,-0.040172,0.001639,0.025253,-0.023924,0.006624,-0.004051
FIRSTENERGY CORP,0.003395,0.003383,-0.004576,0.005807,0.003127,0.0,-0.005276,0.018322,0.0,0.002367,-0.00803,-0.025476,0.001955,0.005852,0.011394,-0.00767,0.014493,0.00619,-0.004496,0.004279,-0.007337,0.002146,0.007376,-0.015588,0.016555,0.000708,0.004481,0.00634,0.005366,-0.008355,0.006085,-0.020237,-0.005223,0.00716,-0.025119,0.000972,-0.004371,0.009512,-0.003866,0.001698,-0.008475,0.00464,-0.003403,-0.036098,0.014676,0.009066,-0.017469,-0.000508,0.013977,0.012281,-0.005447,0.014688,-0.004661,0.011338,-0.013161,-0.014819,-0.010278,0.008105,0.002764,-0.009271
D T E ENERGY CO,0.000948,-0.009129,-0.008691,0.015869,-0.0126,0.028407,-0.003995,0.025258,0.00258,0.001162,-0.012355,-0.019625,-0.005526,0.002518,0.016974,-0.005791,0.015332,0.005821,-0.008471,0.00812,-0.013845,0.002808,0.014424,-0.024925,0.024533,0.00854,-0.003653,0.005832,-0.011017,-0.012229,-0.005257,-0.029068,-0.011765,0.012527,-0.001755,-0.002988,-0.000176,-0.000529,0.002117,0.006515,0.017843,-0.001547,-0.012738,-0.016999,0.0094,-0.000966,-0.012576,-0.002494,0.015,0.003167,-0.002981,0.004486,-0.007092,0.016755,-0.017867,-0.003797,-0.004344,0.006054,-0.01292,-0.016407
KELLOGG CO,0.003427,0.008607,-0.006501,-0.003817,0.011222,-0.005819,-0.015246,0.0235,-0.005132,0.000815,-0.016413,-0.016825,0.003086,-0.007412,0.011693,-0.00195,0.007116,0.006789,-0.013073,-0.003486,-0.003218,0.000421,-0.007577,-0.00099,0.025333,-0.014769,-0.008826,0.000989,-0.00819,-0.003417,-0.004,-0.03428,-0.000297,0.002823,-0.003111,0.005647,0.005172,-0.007351,0.001185,0.007248,0.007196,-0.004666,-0.009229,-0.000296,0.020707,-0.014636,-0.011765,-0.001042,0.008342,0.010194,-0.017257,-0.000298,-0.005061,0.02304,0.007751,-0.010303,0.000147,-0.00777,-0.002512,-0.014516
DATADOG INC,0.0289,-0.041811,-0.059564,-0.023911,-0.004375,0.084066,0.007295,0.032591,0.035329,0.00966,-0.027025,-0.006066,-0.02287,-0.00092,0.015662,-0.054685,-0.007265,-0.025545,-0.010344,0.058706,-0.005951,-0.019184,-0.043418,-0.079176,0.010079,0.028064,0.012587,0.033848,0.002608,0.018206,0.036753,-0.04599,-0.032568,0.053685,0.059676,-0.021251,-0.039897,0.074205,0.016184,-0.043895,0.013137,0.105467,0.051633,-0.086352,-0.031462,0.043659,0.029134,0.008952,-0.034532,0.021361,0.039397,0.037904,-0.070446,-0.030072,-0.018377,0.018339,-0.015758,-0.025794,0.01213,-0.013918
MARTIN MARIETTA MATERIALS INC,-0.003002,0.000958,-0.034069,-0.009285,0.007172,0.01478,-0.002153,0.008153,0.024677,-0.008217,-0.037326,-0.010879,-0.021165,0.002582,0.001171,-0.017333,0.007109,0.002481,-0.004508,0.008168,-0.007896,0.000651,0.028239,-0.028096,0.039057,-0.0172,-0.00339,0.032039,-0.009578,0.01078,-0.006416,-0.003653,-0.02473,0.013378,0.003566,-0.007193,0.002887,0.004548,-0.003381,-0.001294,0.035323,0.00659,0.022707,-0.02593,-0.010343,0.004371,-0.006305,-0.00831,-0.005662,0.014833,-0.000701,0.074677,-0.036233,0.007454,-0.032232,0.004281,0.004789,-0.002452,-0.00591,-0.000194
HUNTINGTON BANCSHARES INC,0.007106,-0.008339,-0.036869,-0.014103,-0.000681,-0.003408,-0.004788,0.004124,-0.027379,-0.019704,-0.01364,0.004731,0.00293,0.006574,0.015965,-0.006429,0.010065,-0.000712,-0.004274,0.011445,-0.002829,0.0,0.01844,-0.006964,0.023843,-0.013014,0.004164,0.006911,0.005491,-0.004778,-0.005487,-0.029655,-0.003554,0.006419,0.044649,-0.004071,0.004768,0.011525,0.006032,-0.011326,0.022237,0.003296,0.018397,-0.003226,-0.005825,0.013672,-0.008349,-0.011658,-0.001966,0.009849,-0.001951,0.003909,-0.004542,0.003911,-0.024026,-0.006653,0.010717,0.013254,0.001308,0.000653
REGIONS FINANCIAL CORP NEW,-0.009479,0.007395,-0.05095,-0.017288,0.008796,0.021769,-0.001813,0.016803,-0.033051,-0.02448,-0.014205,-0.011527,0.000972,0.00534,0.015934,0.001901,0.006641,0.010368,-0.008862,0.017412,-0.002775,-0.004174,0.020494,-0.010954,0.033226,-0.013399,-0.002716,0.004539,0.010393,0.003131,0.0,-0.027196,-0.005958,0.046104,0.0119,-0.005662,0.003066,0.013101,0.008621,-0.008547,0.014655,0.010195,0.007149,0.002088,-0.012917,0.007598,-0.000838,-0.013417,0.00595,0.009717,-0.002092,0.002096,-0.010042,0.008453,-0.028081,-0.006468,-0.001302,0.006953,0.004316,0.002149
PRINCIPAL FINANCIAL GROUP INC,0.013827,0.013858,-0.024517,-0.001446,0.005012,-0.012522,-0.011671,0.02498,-0.004653,-0.018698,-0.023477,-0.013705,-0.007183,0.006405,0.016146,-0.013222,0.005642,-0.00561,-0.007992,0.013152,-0.018594,-0.001787,0.014803,-0.007293,0.036379,-0.006746,0.008634,0.018603,-0.009972,0.010865,0.000224,-0.021603,-0.00572,0.012081,0.015689,0.004813,0.010249,0.017312,0.008563,0.003654,-0.008995,-0.005078,0.00858,-0.00603,-0.008125,0.012997,-0.017466,-0.016241,0.008143,0.028989,-0.010968,0.000326,-0.006847,-0.00383,-0.035703,0.004215,0.009075,-0.000675,-0.002362,0.009923
ENTERGY CORP NEW,0.000258,-0.003353,-0.0044,0.014558,-0.009224,0.008621,-0.001111,0.013092,-0.000422,0.00076,-0.013931,-0.020036,-0.011446,-0.003094,0.011615,-0.01227,0.006477,0.011285,-0.015169,0.009914,-0.013936,-0.029956,0.000733,-0.05082,0.038781,0.007244,-0.006731,0.009839,-0.017925,-0.002621,0.003285,0.00636,-0.005484,0.004112,-0.006422,0.004871,0.002144,0.009023,0.002213,-0.009383,0.005479,0.008589,0.01227,-0.022343,0.006939,-0.009832,-0.020045,-0.010606,0.023015,0.000378,0.002457,0.013762,0.006695,0.010714,-0.016723,-0.000929,-0.002605,0.000839,-0.011462,-0.03026
FIRST REPUBLIC BANK S F NEW,-0.001959,-0.009344,-0.04914,-0.010503,-0.013984,-0.00188,0.001284,0.024534,0.034209,-0.007826,-0.022931,0.007407,-0.01297,-0.006445,0.022913,-0.018529,0.001846,0.002345,-0.007604,0.035531,-0.008944,-0.002871,0.018512,-0.0269,0.05039,-0.016439,0.018321,0.009942,-0.00375,0.00996,0.020345,0.002207,-0.005315,0.039621,0.011896,-0.011538,0.013068,0.007624,0.016142,-0.006028,0.005137,0.016326,0.02668,-0.017007,-0.015433,0.009981,-0.019626,-0.030383,-0.008346,0.009302,-0.009875,-0.011968,-0.022581,-0.013999,-0.047172,0.00228,0.001056,-0.022561,0.012122,0.009106
AMEREN CORP,-0.006941,-0.007441,-0.008973,0.007221,-0.00779,0.018127,0.004876,0.023474,0.001875,-0.011776,-0.017819,-0.005216,-0.004901,-0.001146,0.016055,-0.002709,0.013241,0.008377,-0.009969,0.007049,-0.01211,-0.004836,0.005311,-0.033273,0.026977,0.012342,-0.003244,0.016831,-0.009601,0.004457,-0.010094,-0.028687,-0.007383,0.007438,-0.008076,0.005699,0.004857,0.006445,-0.003087,-0.003097,-0.00046,0.004835,-0.006415,-0.016488,0.007034,0.001048,-0.014769,-0.011804,0.021261,0.003977,-0.007456,0.007394,0.000116,0.016543,-0.013981,-0.006276,-0.006316,-0.006944,-0.005571,-0.014184
STEEL DYNAMICS INC,0.011546,0.042043,-0.02565,0.014334,-0.006188,0.022677,-0.014813,0.012453,0.005649,-0.015583,-0.062028,-0.00883,0.005148,0.016348,0.015698,-0.018794,-0.002528,0.003022,-0.029252,-0.011413,-0.007215,-0.025896,0.037197,0.00081,0.039478,-0.012757,0.054054,0.029384,0.003364,0.010419,-0.011926,-0.017878,-0.008224,0.006429,-0.003055,0.003157,0.022031,0.0999,-0.020669,0.001345,0.013015,0.038793,0.004229,0.018514,-0.036433,-0.00251,0.006737,-0.021608,0.007993,0.011691,0.022222,-0.006482,0.003978,-0.009589,-0.025526,-0.011003,-0.011873,-0.004285,0.023966,0.039311
LABORATORY CORP AMERICA HLDGS,0.004445,-0.000827,-0.021443,-0.009476,-0.002007,0.008559,-0.008995,-0.025732,0.015733,-0.002207,-0.005767,-0.010031,0.008899,-0.009738,0.022709,-0.000949,-0.000259,0.005655,-0.007254,0.018247,-4.3e-05,0.009767,0.008075,0.001126,0.01271,0.001769,0.007558,0.036406,-0.007435,-0.002457,0.012117,-0.013385,0.004933,0.011877,0.008764,-0.014894,-0.001142,0.00201,0.000354,-0.012505,0.003982,-0.007853,0.019389,-0.022158,-0.019411,0.011207,-0.005177,-0.010408,0.01023,0.00911,-0.017169,0.017919,0.031623,0.000664,-0.034887,-0.017023,0.010768,-0.01102,-0.00681,-0.00536
DOVER CORP,0.003804,0.007018,-0.017284,-0.008794,-0.01016,-0.007879,0.000219,0.021925,0.016322,-0.013255,-0.042786,-0.00891,-0.008241,0.006572,0.012008,-0.008306,0.007403,0.00861,-0.019135,0.022959,-0.006821,-0.002511,0.008144,-0.012852,0.037197,-0.003658,0.002808,0.01888,0.006834,0.010427,-0.000554,-0.026263,-0.03302,0.025464,0.017081,0.010514,-0.009497,0.011632,0.010314,-0.011519,0.059452,0.031417,0.016092,0.003079,-0.019736,6.4e-05,-0.014827,-0.006487,0.000653,0.015987,0.0,0.005202,-0.010031,0.002711,-0.043962,0.001145,0.00148,-0.003492,0.014185,-0.000667
